reading_id,room_id,submitted_by,reading_value_kwh,previous_reading_value_kwh,usage_delta_kwh,reading_period_start,reading_period_end,submitted_at,source,verification_status
READ-2020-W42-R-106,R-106,maya.putri@ampera.com,2339.8393,2292.8443,46.9950,2020-10-12T00:00:00Z,2020-10-18T23:00:00Z,2020-10-18T23:00:00Z,seed_dataset,verified
READ-2020-W43-R-106,R-106,maya.putri@ampera.com,2391.2312,2339.8393,51.3919,2020-10-19T00:00:00Z,2020-10-25T23:00:00Z,2020-10-25T23:00:00Z,seed_dataset,verified
READ-2020-W44-R-106,R-106,maya.putri@ampera.com,2438.7636,2391.2312,47.5324,2020-10-26T00:00:00Z,2020-11-01T23:00:00Z,2020-11-01T23:00:00Z,seed_dataset,verified
READ-2020-W45-R-106,R-106,maya.putri@ampera.com,2487.0211,2438.7636,48.2575,2020-11-02T00:00:00Z,2020-11-08T23:00:00Z,2020-11-08T23:00:00Z,seed_dataset,verified
READ-2020-W46-R-106,R-106,maya.putri@ampera.com,2536.1034,2487.0211,49.0823,2020-11-09T00:00:00Z,2020-11-15T23:00:00Z,2020-11-15T23:00:00Z,seed_dataset,verified
READ-2020-W47-R-106,R-106,maya.putri@ampera.com,2584.5216,2536.1034,48.4182,2020-11-16T00:00:00Z,2020-11-22T23:00:00Z,2020-11-22T23:00:00Z,seed_dataset,verified
READ-2020-W48-R-106,R-106,maya.putri@ampera.com,2632.7674,2584.5216,48.2458,2020-11-23T00:00:00Z,2020-11-29T23:00:00Z,2020-11-29T23:00:00Z,seed_dataset,verified
READ-2020-W49-R-106,R-106,maya.putri@ampera.com,2690.0112,2632.7674,57.2438,2020-11-30T00:00:00Z,2020-12-06T23:00:00Z,2020-12-06T23:00:00Z,seed_dataset,verified
READ-2020-W50-R-106,R-106,maya.putri@ampera.com,2747.3476,2690.0112,57.3364,2020-12-07T00:00:00Z,2020-12-13T23:00:00Z,2020-12-13T23:00:00Z,seed_dataset,verified
READ-2020-W51-R-106,R-106,maya.putri@ampera.com,2806.5123,2747.3476,59.1647,2020-12-14T00:00:00Z,2020-12-20T23:00:00Z,2020-12-20T23:00:00Z,seed_dataset,verified
READ-2020-W52-R-106,R-106,maya.putri@ampera.com,2865.6023,2806.5123,59.0900,2020-12-21T00:00:00Z,2020-12-27T23:00:00Z,2020-12-27T23:00:00Z,seed_dataset,verified
READ-2020-W53-R-106,R-106,maya.putri@ampera.com,2924.9243,2865.6023,59.3220,2020-12-28T00:00:00Z,2021-01-03T23:00:00Z,2021-01-03T23:00:00Z,seed_dataset,verified
READ-2021-W01-R-106,R-106,maya.putri@ampera.com,2982.0051,2924.9243,57.0808,2021-01-04T00:00:00Z,2021-01-10T23:00:00Z,2021-01-10T23:00:00Z,seed_dataset,verified
READ-2021-W02-R-106,R-106,maya.putri@ampera.com,3039.7486,2982.0051,57.7435,2021-01-11T00:00:00Z,2021-01-17T23:00:00Z,2021-01-17T23:00:00Z,seed_dataset,verified
READ-2021-W03-R-106,R-106,maya.putri@ampera.com,3098.6625,3039.7486,58.9139,2021-01-18T00:00:00Z,2021-01-24T23:00:00Z,2021-01-24T23:00:00Z,seed_dataset,verified
READ-2021-W04-R-106,R-106,maya.putri@ampera.com,3159.0573,3098.6625,60.3948,2021-01-25T00:00:00Z,2021-01-31T23:00:00Z,2021-01-31T23:00:00Z,seed_dataset,verified
READ-2021-W05-R-106,R-106,maya.putri@ampera.com,3216.2976,3159.0573,57.2403,2021-02-01T00:00:00Z,2021-02-07T23:00:00Z,2021-02-07T23:00:00Z,seed_dataset,verified
READ-2021-W06-R-106,R-106,maya.putri@ampera.com,3274.6886,3216.2976,58.3910,2021-02-08T00:00:00Z,2021-02-14T23:00:00Z,2021-02-14T23:00:00Z,seed_dataset,verified
READ-2021-W07-R-106,R-106,maya.putri@ampera.com,3333.7868,3274.6886,59.0982,2021-02-15T00:00:00Z,2021-02-21T23:00:00Z,2021-02-21T23:00:00Z,seed_dataset,verified
READ-2021-W08-R-106,R-106,maya.putri@ampera.com,3390.8723,3333.7868,57.0855,2021-02-22T00:00:00Z,2021-02-28T23:00:00Z,2021-02-28T23:00:00Z,seed_dataset,verified
READ-2021-W09-R-106,R-106,maya.putri@ampera.com,3440.0703,3390.8723,49.1980,2021-03-01T00:00:00Z,2021-03-07T23:00:00Z,2021-03-07T23:00:00Z,seed_dataset,verified
READ-2021-W10-R-106,R-106,maya.putri@ampera.com,3489.2984,3440.0703,49.2281,2021-03-08T00:00:00Z,2021-03-14T23:00:00Z,2021-03-14T23:00:00Z,seed_dataset,verified
READ-2021-W11-R-106,R-106,maya.putri@ampera.com,3537.0735,3489.2984,47.7751,2021-03-15T00:00:00Z,2021-03-21T23:00:00Z,2021-03-21T23:00:00Z,seed_dataset,verified
READ-2021-W12-R-106,R-106,maya.putri@ampera.com,3588.1802,3537.0735,51.1067,2021-03-22T00:00:00Z,2021-03-28T23:00:00Z,2021-03-28T23:00:00Z,seed_dataset,verified
READ-2021-W13-R-106,R-106,maya.putri@ampera.com,3640.1982,3588.1802,52.0180,2021-03-29T00:00:00Z,2021-04-04T23:00:00Z,2021-04-04T23:00:00Z,seed_dataset,verified
READ-2021-W14-R-106,R-106,maya.putri@ampera.com,3689.0010,3640.1982,48.8028,2021-04-05T00:00:00Z,2021-04-11T23:00:00Z,2021-04-11T23:00:00Z,seed_dataset,verified
READ-2021-W15-R-106,R-106,maya.putri@ampera.com,3739.0501,3689.0010,50.0491,2021-04-12T00:00:00Z,2021-04-18T23:00:00Z,2021-04-18T23:00:00Z,seed_dataset,verified
READ-2021-W16-R-106,R-106,maya.putri@ampera.com,3785.7760,3739.0501,46.7259,2021-04-19T00:00:00Z,2021-04-25T23:00:00Z,2021-04-25T23:00:00Z,seed_dataset,verified
READ-2021-W17-R-106,R-106,maya.putri@ampera.com,3832.4933,3785.7760,46.7173,2021-04-26T00:00:00Z,2021-05-02T23:00:00Z,2021-05-02T23:00:00Z,seed_dataset,verified
READ-2021-W18-R-106,R-106,maya.putri@ampera.com,3879.5341,3832.4933,47.0408,2021-05-03T00:00:00Z,2021-05-09T23:00:00Z,2021-05-09T23:00:00Z,seed_dataset,verified
READ-2021-W19-R-106,R-106,maya.putri@ampera.com,3927.9065,3879.5341,48.3724,2021-05-10T00:00:00Z,2021-05-16T23:00:00Z,2021-05-16T23:00:00Z,seed_dataset,verified
READ-2021-W20-R-106,R-106,maya.putri@ampera.com,3977.6850,3927.9065,49.7785,2021-05-17T00:00:00Z,2021-05-23T23:00:00Z,2021-05-23T23:00:00Z,seed_dataset,verified
READ-2021-W21-R-106,R-106,maya.putri@ampera.com,4025.2022,3977.6850,47.5172,2021-05-24T00:00:00Z,2021-05-30T23:00:00Z,2021-05-30T23:00:00Z,seed_dataset,verified
READ-2021-W22-R-106,R-106,maya.putri@ampera.com,4086.1808,4025.2022,60.9786,2021-05-31T00:00:00Z,2021-06-06T23:00:00Z,2021-06-06T23:00:00Z,seed_dataset,verified
READ-2021-W23-R-106,R-106,maya.putri@ampera.com,4148.9468,4086.1808,62.7660,2021-06-07T00:00:00Z,2021-06-13T23:00:00Z,2021-06-13T23:00:00Z,seed_dataset,verified
READ-2021-W24-R-106,R-106,maya.putri@ampera.com,4208.9628,4148.9468,60.0160,2021-06-14T00:00:00Z,2021-06-20T23:00:00Z,2021-06-20T23:00:00Z,seed_dataset,verified
READ-2021-W25-R-106,R-106,maya.putri@ampera.com,4269.4230,4208.9628,60.4602,2021-06-21T00:00:00Z,2021-06-27T23:00:00Z,2021-06-27T23:00:00Z,seed_dataset,verified
READ-2021-W26-R-106,R-106,maya.putri@ampera.com,4328.5411,4269.4230,59.1181,2021-06-28T00:00:00Z,2021-07-04T23:00:00Z,2021-07-04T23:00:00Z,seed_dataset,verified
READ-2021-W27-R-106,R-106,maya.putri@ampera.com,4390.2622,4328.5411,61.7211,2021-07-05T00:00:00Z,2021-07-11T23:00:00Z,2021-07-11T23:00:00Z,seed_dataset,verified
READ-2021-W28-R-106,R-106,maya.putri@ampera.com,4449.9210,4390.2622,59.6588,2021-07-12T00:00:00Z,2021-07-18T23:00:00Z,2021-07-18T23:00:00Z,seed_dataset,verified
READ-2021-W29-R-106,R-106,maya.putri@ampera.com,4511.9479,4449.9210,62.0269,2021-07-19T00:00:00Z,2021-07-25T23:00:00Z,2021-07-25T23:00:00Z,seed_dataset,verified
READ-2021-W30-R-106,R-106,maya.putri@ampera.com,4575.6993,4511.9479,63.7514,2021-07-26T00:00:00Z,2021-08-01T23:00:00Z,2021-08-01T23:00:00Z,seed_dataset,verified
READ-2021-W31-R-106,R-106,maya.putri@ampera.com,4634.8925,4575.6993,59.1932,2021-08-02T00:00:00Z,2021-08-08T23:00:00Z,2021-08-08T23:00:00Z,seed_dataset,verified
READ-2021-W32-R-106,R-106,maya.putri@ampera.com,4697.7124,4634.8925,62.8199,2021-08-09T00:00:00Z,2021-08-15T23:00:00Z,2021-08-15T23:00:00Z,seed_dataset,verified
READ-2021-W33-R-106,R-106,maya.putri@ampera.com,4757.9095,4697.7124,60.1971,2021-08-16T00:00:00Z,2021-08-22T23:00:00Z,2021-08-22T23:00:00Z,seed_dataset,verified
READ-2021-W34-R-106,R-106,maya.putri@ampera.com,4818.0431,4757.9095,60.1336,2021-08-23T00:00:00Z,2021-08-29T23:00:00Z,2021-08-29T23:00:00Z,seed_dataset,verified
READ-2021-W35-R-106,R-106,maya.putri@ampera.com,4881.8431,4818.0431,63.8000,2021-08-30T00:00:00Z,2021-09-05T23:00:00Z,2021-09-05T23:00:00Z,seed_dataset,verified
READ-2021-W36-R-106,R-106,maya.putri@ampera.com,4944.2568,4881.8431,62.4137,2021-09-06T00:00:00Z,2021-09-12T23:00:00Z,2021-09-12T23:00:00Z,seed_dataset,verified
READ-2021-W37-R-106,R-106,maya.putri@ampera.com,5006.8545,4944.2568,62.5977,2021-09-13T00:00:00Z,2021-09-19T23:00:00Z,2021-09-19T23:00:00Z,seed_dataset,verified
READ-2021-W38-R-106,R-106,maya.putri@ampera.com,5066.1829,5006.8545,59.3284,2021-09-20T00:00:00Z,2021-09-26T23:00:00Z,2021-09-26T23:00:00Z,seed_dataset,verified
READ-2021-W39-R-106,R-106,maya.putri@ampera.com,5119.9563,5066.1829,53.7734,2021-09-27T00:00:00Z,2021-10-03T23:00:00Z,2021-10-03T23:00:00Z,seed_dataset,verified
READ-2021-W40-R-106,R-106,maya.putri@ampera.com,5166.9318,5119.9563,46.9755,2021-10-04T00:00:00Z,2021-10-10T23:00:00Z,2021-10-10T23:00:00Z,seed_dataset,verified
READ-2021-W41-R-106,R-106,maya.putri@ampera.com,5214.2457,5166.9318,47.3139,2021-10-11T00:00:00Z,2021-10-17T23:00:00Z,2021-10-17T23:00:00Z,seed_dataset,verified
READ-2021-W42-R-106,R-106,maya.putri@ampera.com,5261.0209,5214.2457,46.7752,2021-10-18T00:00:00Z,2021-10-24T23:00:00Z,2021-10-24T23:00:00Z,seed_dataset,verified
READ-2021-W43-R-106,R-106,maya.putri@ampera.com,5311.4919,5261.0209,50.4710,2021-10-25T00:00:00Z,2021-10-31T23:00:00Z,2021-10-31T23:00:00Z,seed_dataset,verified
READ-2021-W44-R-106,R-106,maya.putri@ampera.com,5361.1838,5311.4919,49.6919,2021-11-01T00:00:00Z,2021-11-07T23:00:00Z,2021-11-07T23:00:00Z,seed_dataset,verified
READ-2021-W45-R-106,R-106,maya.putri@ampera.com,5408.5280,5361.1838,47.3442,2021-11-08T00:00:00Z,2021-11-14T23:00:00Z,2021-11-14T23:00:00Z,seed_dataset,verified
READ-2021-W46-R-106,R-106,maya.putri@ampera.com,5457.4175,5408.5280,48.8895,2021-11-15T00:00:00Z,2021-11-21T23:00:00Z,2021-11-21T23:00:00Z,seed_dataset,verified
READ-2021-W47-R-106,R-106,maya.putri@ampera.com,5504.4195,5457.4175,47.0020,2021-11-22T00:00:00Z,2021-11-28T23:00:00Z,2021-11-28T23:00:00Z,seed_dataset,verified
READ-2021-W48-R-106,R-106,maya.putri@ampera.com,5557.5144,5504.4195,53.0949,2021-11-29T00:00:00Z,2021-12-05T23:00:00Z,2021-12-05T23:00:00Z,seed_dataset,verified
READ-2021-W49-R-106,R-106,maya.putri@ampera.com,5613.8611,5557.5144,56.3467,2021-12-06T00:00:00Z,2021-12-12T23:00:00Z,2021-12-12T23:00:00Z,seed_dataset,verified
READ-2021-W50-R-106,R-106,maya.putri@ampera.com,5674.4018,5613.8611,60.5407,2021-12-13T00:00:00Z,2021-12-19T23:00:00Z,2021-12-19T23:00:00Z,seed_dataset,verified
READ-2021-W51-R-106,R-106,maya.putri@ampera.com,5732.6573,5674.4018,58.2555,2021-12-20T00:00:00Z,2021-12-26T23:00:00Z,2021-12-26T23:00:00Z,seed_dataset,verified
READ-2021-W52-R-106,R-106,maya.putri@ampera.com,5791.1478,5732.6573,58.4905,2021-12-27T00:00:00Z,2022-01-02T23:00:00Z,2022-01-02T23:00:00Z,seed_dataset,verified
READ-2022-W01-R-106,R-106,maya.putri@ampera.com,5850.7066,5791.1478,59.5588,2022-01-03T00:00:00Z,2022-01-09T23:00:00Z,2022-01-09T23:00:00Z,seed_dataset,verified
READ-2022-W02-R-106,R-106,maya.putri@ampera.com,5909.2462,5850.7066,58.5396,2022-01-10T00:00:00Z,2022-01-16T23:00:00Z,2022-01-16T23:00:00Z,seed_dataset,verified
READ-2022-W03-R-106,R-106,maya.putri@ampera.com,5968.5936,5909.2462,59.3474,2022-01-17T00:00:00Z,2022-01-23T23:00:00Z,2022-01-23T23:00:00Z,seed_dataset,verified
READ-2022-W04-R-106,R-106,maya.putri@ampera.com,6028.3821,5968.5936,59.7885,2022-01-24T00:00:00Z,2022-01-30T23:00:00Z,2022-01-30T23:00:00Z,seed_dataset,verified
READ-2022-W05-R-106,R-106,maya.putri@ampera.com,6086.3468,6028.3821,57.9647,2022-01-31T00:00:00Z,2022-02-06T23:00:00Z,2022-02-06T23:00:00Z,seed_dataset,verified
READ-2022-W06-R-106,R-106,maya.putri@ampera.com,6148.4945,6086.3468,62.1477,2022-02-07T00:00:00Z,2022-02-13T23:00:00Z,2022-02-13T23:00:00Z,seed_dataset,verified
READ-2022-W07-R-106,R-106,maya.putri@ampera.com,6206.8262,6148.4945,58.3317,2022-02-14T00:00:00Z,2022-02-20T23:00:00Z,2022-02-20T23:00:00Z,seed_dataset,verified
READ-2022-W08-R-106,R-106,maya.putri@ampera.com,6267.3288,6206.8262,60.5026,2022-02-21T00:00:00Z,2022-02-27T23:00:00Z,2022-02-27T23:00:00Z,seed_dataset,verified
READ-2022-W09-R-106,R-106,maya.putri@ampera.com,6317.3380,6267.3288,50.0092,2022-02-28T00:00:00Z,2022-03-06T23:00:00Z,2022-03-06T23:00:00Z,seed_dataset,verified
READ-2022-W10-R-106,R-106,maya.putri@ampera.com,6367.3473,6317.3380,50.0093,2022-03-07T00:00:00Z,2022-03-13T23:00:00Z,2022-03-13T23:00:00Z,seed_dataset,verified
READ-2022-W11-R-106,R-106,maya.putri@ampera.com,6414.3210,6367.3473,46.9737,2022-03-14T00:00:00Z,2022-03-20T23:00:00Z,2022-03-20T23:00:00Z,seed_dataset,verified
READ-2022-W12-R-106,R-106,maya.putri@ampera.com,6462.8184,6414.3210,48.4974,2022-03-21T00:00:00Z,2022-03-27T23:00:00Z,2022-03-27T23:00:00Z,seed_dataset,verified
READ-2022-W13-R-106,R-106,maya.putri@ampera.com,6511.9040,6462.8184,49.0856,2022-03-28T00:00:00Z,2022-04-03T23:00:00Z,2022-04-03T23:00:00Z,seed_dataset,verified
READ-2022-W14-R-106,R-106,maya.putri@ampera.com,6560.1154,6511.9040,48.2114,2022-04-04T00:00:00Z,2022-04-10T23:00:00Z,2022-04-10T23:00:00Z,seed_dataset,verified
READ-2022-W15-R-106,R-106,maya.putri@ampera.com,6610.0459,6560.1154,49.9305,2022-04-11T00:00:00Z,2022-04-17T23:00:00Z,2022-04-17T23:00:00Z,seed_dataset,verified
READ-2022-W16-R-106,R-106,maya.putri@ampera.com,6658.1391,6610.0459,48.0932,2022-04-18T00:00:00Z,2022-04-24T23:00:00Z,2022-04-24T23:00:00Z,seed_dataset,verified
READ-2022-W17-R-106,R-106,maya.putri@ampera.com,6707.6404,6658.1391,49.5013,2022-04-25T00:00:00Z,2022-05-01T23:00:00Z,2022-05-01T23:00:00Z,seed_dataset,verified
READ-2022-W18-R-106,R-106,maya.putri@ampera.com,6755.2839,6707.6404,47.6435,2022-05-02T00:00:00Z,2022-05-08T23:00:00Z,2022-05-08T23:00:00Z,seed_dataset,verified
READ-2022-W19-R-106,R-106,maya.putri@ampera.com,6806.7524,6755.2839,51.4685,2022-05-09T00:00:00Z,2022-05-15T23:00:00Z,2022-05-15T23:00:00Z,seed_dataset,verified
READ-2022-W20-R-106,R-106,maya.putri@ampera.com,6857.0422,6806.7524,50.2898,2022-05-16T00:00:00Z,2022-05-22T23:00:00Z,2022-05-22T23:00:00Z,seed_dataset,verified
READ-2022-W21-R-106,R-106,maya.putri@ampera.com,6905.7863,6857.0422,48.7441,2022-05-23T00:00:00Z,2022-05-29T23:00:00Z,2022-05-29T23:00:00Z,seed_dataset,verified
READ-2022-W22-R-106,R-106,maya.putri@ampera.com,6963.7565,6905.7863,57.9702,2022-05-30T00:00:00Z,2022-06-05T23:00:00Z,2022-06-05T23:00:00Z,seed_dataset,verified
READ-2022-W23-R-106,R-106,maya.putri@ampera.com,7023.9249,6963.7565,60.1684,2022-06-06T00:00:00Z,2022-06-12T23:00:00Z,2022-06-12T23:00:00Z,seed_dataset,verified
READ-2022-W24-R-106,R-106,maya.putri@ampera.com,7085.2055,7023.9249,61.2806,2022-06-13T00:00:00Z,2022-06-19T23:00:00Z,2022-06-19T23:00:00Z,seed_dataset,verified
READ-2022-W25-R-106,R-106,maya.putri@ampera.com,7147.6410,7085.2055,62.4355,2022-06-20T00:00:00Z,2022-06-26T23:00:00Z,2022-06-26T23:00:00Z,seed_dataset,verified
READ-2022-W26-R-106,R-106,maya.putri@ampera.com,7209.3215,7147.6410,61.6805,2022-06-27T00:00:00Z,2022-07-03T23:00:00Z,2022-07-03T23:00:00Z,seed_dataset,verified
READ-2022-W27-R-106,R-106,maya.putri@ampera.com,7268.4052,7209.3215,59.0837,2022-07-04T00:00:00Z,2022-07-10T23:00:00Z,2022-07-10T23:00:00Z,seed_dataset,verified
READ-2022-W28-R-106,R-106,maya.putri@ampera.com,7328.4642,7268.4052,60.0590,2022-07-11T00:00:00Z,2022-07-17T23:00:00Z,2022-07-17T23:00:00Z,seed_dataset,verified
READ-2022-W29-R-106,R-106,maya.putri@ampera.com,7389.7512,7328.4642,61.2870,2022-07-18T00:00:00Z,2022-07-24T23:00:00Z,2022-07-24T23:00:00Z,seed_dataset,verified
READ-2022-W30-R-106,R-106,maya.putri@ampera.com,7448.7294,7389.7512,58.9782,2022-07-25T00:00:00Z,2022-07-31T23:00:00Z,2022-07-31T23:00:00Z,seed_dataset,verified
READ-2022-W31-R-106,R-106,maya.putri@ampera.com,7509.9287,7448.7294,61.1993,2022-08-01T00:00:00Z,2022-08-07T23:00:00Z,2022-08-07T23:00:00Z,seed_dataset,verified
READ-2022-W32-R-106,R-106,maya.putri@ampera.com,7573.3162,7509.9287,63.3875,2022-08-08T00:00:00Z,2022-08-14T23:00:00Z,2022-08-14T23:00:00Z,seed_dataset,verified
READ-2022-W33-R-106,R-106,maya.putri@ampera.com,7635.8828,7573.3162,62.5666,2022-08-15T00:00:00Z,2022-08-21T23:00:00Z,2022-08-21T23:00:00Z,seed_dataset,verified
READ-2022-W34-R-106,R-106,maya.putri@ampera.com,7695.5986,7635.8828,59.7158,2022-08-22T00:00:00Z,2022-08-28T23:00:00Z,2022-08-28T23:00:00Z,seed_dataset,verified
READ-2022-W35-R-106,R-106,maya.putri@ampera.com,7754.5746,7695.5986,58.9760,2022-08-29T00:00:00Z,2022-09-04T23:00:00Z,2022-09-04T23:00:00Z,seed_dataset,verified
READ-2022-W36-R-106,R-106,maya.putri@ampera.com,7815.7457,7754.5746,61.1711,2022-09-05T00:00:00Z,2022-09-11T23:00:00Z,2022-09-11T23:00:00Z,seed_dataset,verified
READ-2022-W37-R-106,R-106,maya.putri@ampera.com,7877.3541,7815.7457,61.6084,2022-09-12T00:00:00Z,2022-09-18T23:00:00Z,2022-09-18T23:00:00Z,seed_dataset,verified
READ-2022-W38-R-106,R-106,maya.putri@ampera.com,7937.4990,7877.3541,60.1449,2022-09-19T00:00:00Z,2022-09-25T23:00:00Z,2022-09-25T23:00:00Z,seed_dataset,verified
READ-2022-W39-R-106,R-106,maya.putri@ampera.com,7994.3304,7937.4990,56.8314,2022-09-26T00:00:00Z,2022-10-02T23:00:00Z,2022-10-02T23:00:00Z,seed_dataset,verified
READ-2022-W40-R-106,R-106,maya.putri@ampera.com,8045.2087,7994.3304,50.8783,2022-10-03T00:00:00Z,2022-10-09T23:00:00Z,2022-10-09T23:00:00Z,seed_dataset,verified
READ-2022-W41-R-106,R-106,maya.putri@ampera.com,8093.8981,8045.2087,48.6894,2022-10-10T00:00:00Z,2022-10-16T23:00:00Z,2022-10-16T23:00:00Z,seed_dataset,verified
READ-2022-W42-R-106,R-106,maya.putri@ampera.com,8142.0789,8093.8981,48.1808,2022-10-17T00:00:00Z,2022-10-23T23:00:00Z,2022-10-23T23:00:00Z,seed_dataset,verified
READ-2022-W43-R-106,R-106,maya.putri@ampera.com,8190.8483,8142.0789,48.7694,2022-10-24T00:00:00Z,2022-10-30T23:00:00Z,2022-10-30T23:00:00Z,seed_dataset,verified
READ-2022-W44-R-106,R-106,maya.putri@ampera.com,8238.5507,8190.8483,47.7024,2022-10-31T00:00:00Z,2022-11-06T23:00:00Z,2022-11-06T23:00:00Z,seed_dataset,verified
READ-2022-W45-R-106,R-106,maya.putri@ampera.com,8284.6405,8238.5507,46.0898,2022-11-07T00:00:00Z,2022-11-13T23:00:00Z,2022-11-13T23:00:00Z,seed_dataset,verified
READ-2022-W46-R-106,R-106,maya.putri@ampera.com,8331.8319,8284.6405,47.1914,2022-11-14T00:00:00Z,2022-11-20T23:00:00Z,2022-11-20T23:00:00Z,seed_dataset,verified
READ-2022-W47-R-106,R-106,maya.putri@ampera.com,8379.1745,8331.8319,47.3426,2022-11-21T00:00:00Z,2022-11-27T23:00:00Z,2022-11-27T23:00:00Z,seed_dataset,verified
READ-2022-W48-R-106,R-106,maya.putri@ampera.com,8435.0247,8379.1745,55.8502,2022-11-28T00:00:00Z,2022-12-04T23:00:00Z,2022-12-04T23:00:00Z,seed_dataset,verified
READ-2022-W49-R-106,R-106,maya.putri@ampera.com,8494.2478,8435.0247,59.2231,2022-12-05T00:00:00Z,2022-12-11T23:00:00Z,2022-12-11T23:00:00Z,seed_dataset,verified
READ-2022-W50-R-106,R-106,maya.putri@ampera.com,8554.6451,8494.2478,60.3973,2022-12-12T00:00:00Z,2022-12-18T23:00:00Z,2022-12-18T23:00:00Z,seed_dataset,verified
READ-2022-W51-R-106,R-106,maya.putri@ampera.com,8613.6753,8554.6451,59.0302,2022-12-19T00:00:00Z,2022-12-25T23:00:00Z,2022-12-25T23:00:00Z,seed_dataset,verified
READ-2022-W52-R-106,R-106,maya.putri@ampera.com,8673.6189,8613.6753,59.9436,2022-12-26T00:00:00Z,2023-01-01T23:00:00Z,2023-01-01T23:00:00Z,seed_dataset,verified
READ-2023-W01-R-106,R-106,maya.putri@ampera.com,8732.7191,8673.6189,59.1002,2023-01-02T00:00:00Z,2023-01-08T23:00:00Z,2023-01-08T23:00:00Z,seed_dataset,verified
READ-2023-W02-R-106,R-106,maya.putri@ampera.com,8791.3923,8732.7191,58.6732,2023-01-09T00:00:00Z,2023-01-15T23:00:00Z,2023-01-15T23:00:00Z,seed_dataset,verified
READ-2023-W03-R-106,R-106,maya.putri@ampera.com,8848.8572,8791.3923,57.4649,2023-01-16T00:00:00Z,2023-01-22T23:00:00Z,2023-01-22T23:00:00Z,seed_dataset,verified
READ-2023-W04-R-106,R-106,maya.putri@ampera.com,8906.1016,8848.8572,57.2444,2023-01-23T00:00:00Z,2023-01-29T23:00:00Z,2023-01-29T23:00:00Z,seed_dataset,verified
READ-2023-W05-R-106,R-106,maya.putri@ampera.com,8965.2054,8906.1016,59.1038,2023-01-30T00:00:00Z,2023-02-05T23:00:00Z,2023-02-05T23:00:00Z,seed_dataset,verified
READ-2023-W06-R-106,R-106,maya.putri@ampera.com,9027.2400,8965.2054,62.0346,2023-02-06T00:00:00Z,2023-02-12T23:00:00Z,2023-02-12T23:00:00Z,seed_dataset,verified
READ-2023-W07-R-106,R-106,maya.putri@ampera.com,9087.4190,9027.2400,60.1790,2023-02-13T00:00:00Z,2023-02-19T23:00:00Z,2023-02-19T23:00:00Z,seed_dataset,verified
READ-2023-W08-R-106,R-106,maya.putri@ampera.com,9148.8410,9087.4190,61.4220,2023-02-20T00:00:00Z,2023-02-26T23:00:00Z,2023-02-26T23:00:00Z,seed_dataset,verified
READ-2023-W09-R-106,R-106,maya.putri@ampera.com,9198.4883,9148.8410,49.6473,2023-02-27T00:00:00Z,2023-03-05T23:00:00Z,2023-03-05T23:00:00Z,seed_dataset,verified
READ-2023-W10-R-106,R-106,maya.putri@ampera.com,9247.9998,9198.4883,49.5115,2023-03-06T00:00:00Z,2023-03-12T23:00:00Z,2023-03-12T23:00:00Z,seed_dataset,verified
READ-2023-W11-R-106,R-106,maya.putri@ampera.com,9296.4672,9247.9998,48.4674,2023-03-13T00:00:00Z,2023-03-19T23:00:00Z,2023-03-19T23:00:00Z,seed_dataset,verified
READ-2023-W12-R-106,R-106,maya.putri@ampera.com,9346.2502,9296.4672,49.7830,2023-03-20T00:00:00Z,2023-03-26T23:00:00Z,2023-03-26T23:00:00Z,seed_dataset,verified
READ-2023-W13-R-106,R-106,maya.putri@ampera.com,9394.5458,9346.2502,48.2956,2023-03-27T00:00:00Z,2023-04-02T23:00:00Z,2023-04-02T23:00:00Z,seed_dataset,verified
READ-2023-W14-R-106,R-106,maya.putri@ampera.com,9445.5947,9394.5458,51.0489,2023-04-03T00:00:00Z,2023-04-09T23:00:00Z,2023-04-09T23:00:00Z,seed_dataset,verified
READ-2023-W15-R-106,R-106,maya.putri@ampera.com,9498.4750,9445.5947,52.8803,2023-04-10T00:00:00Z,2023-04-16T23:00:00Z,2023-04-16T23:00:00Z,seed_dataset,verified
READ-2023-W16-R-106,R-106,maya.putri@ampera.com,9547.0828,9498.4750,48.6078,2023-04-17T00:00:00Z,2023-04-23T23:00:00Z,2023-04-23T23:00:00Z,seed_dataset,verified
READ-2023-W17-R-106,R-106,maya.putri@ampera.com,9594.8521,9547.0828,47.7693,2023-04-24T00:00:00Z,2023-04-30T23:00:00Z,2023-04-30T23:00:00Z,seed_dataset,verified
READ-2023-W18-R-106,R-106,maya.putri@ampera.com,9641.6375,9594.8521,46.7854,2023-05-01T00:00:00Z,2023-05-07T23:00:00Z,2023-05-07T23:00:00Z,seed_dataset,verified
READ-2023-W19-R-106,R-106,maya.putri@ampera.com,9687.9956,9641.6375,46.3581,2023-05-08T00:00:00Z,2023-05-14T23:00:00Z,2023-05-14T23:00:00Z,seed_dataset,verified
READ-2023-W20-R-106,R-106,maya.putri@ampera.com,9734.9995,9687.9956,47.0039,2023-05-15T00:00:00Z,2023-05-21T23:00:00Z,2023-05-21T23:00:00Z,seed_dataset,verified
READ-2023-W21-R-106,R-106,maya.putri@ampera.com,9786.6344,9734.9995,51.6349,2023-05-22T00:00:00Z,2023-05-28T23:00:00Z,2023-05-28T23:00:00Z,seed_dataset,verified
